Median_House_Value,Median_Income,Median_Age,Tot_Rooms,Tot_Bedrooms,Population,Households,Latitude,Longitude,Distance_to_coast,Distance_to_LA,Distance_to_SanDiego,Distance_to_SanJose,Distance_to_SanFrancisco,Tot_No_Bedrooms,Max_Age
34600.0,2.2321,21.0,1091.0,208.0,660.0,188.0,41.54,-120.87,266792.762494099,863863.861301854,1034553.79083122,475693.287740858,439552.920427428,883.0,38.0
69100.0,2.5074,16.0,2843.0,564.0,892.0,386.0,41.35,-120.51,296963.378447201,835520.230626471,1004824.41754602,461947.1015008,430364.106728507,2279.0,28.0
47500.0,2.0227,20.0,1367.0,284.0,429.0,181.0,41.82,-120.48,301146.014286423,885627.374740897,1053848.67174968,513128.153990907,479751.921089631,1083.0,31.0
56100.0,2.0903,34.0,1355.0,262.0,434.0,178.0,41.79,-120.08,333804.686370542,875283.870751124,1041374.71717158,519094.369935106,489626.404744234,1093.0,45.0
52600.0,2.6062,33.0,2820.0,515.0,976.0,403.0,41.4,-120.12,329355.26968658,833469.384223662,1000524.03226229,476930.753252603,449169.913622446,2305.0,48.0
47900.0,2.0802,22.0,9047.0,1831.0,4276.0,1622.0,41.61,-120.55,293605.696717507,864352.056517054,1033341.17460281,489065.270472224,455875.957339656,7216.0,37.0
95700.0,2.35,14.0,1250.0,272.0,721.0,234.0,38.51,-119.54,180490.138729074,509100.572830165,679159.022379436,244232.144469851,265753.244969043,978.0,30.0
97800.0,1.5817,20.0,1963.0,434.0,682.0,273.0,38.53,-119.44,189467.611402227,509303.316862367,678467.865714727,252822.843960743,274723.360008792,1529.0,34.0
114800.0,2.9509,19.0,3325.0,660.0,750.0,286.0,38.26,-119.3,195884.290122912,477385.584051428,646136.146664856,249939.788767722,279567.56515305,2665.0,31.0
82500.0,3.5469,15.0,991.0,277.0,419.0,170.0,38.03,-118.98,222911.190481084,447229.313467979,613460.470621733,267713.990175814,304133.42738101,714.0,29.0
160700.0,3.5294,12.0,1736.0,352.0,330.0,123.0,37.8,-119.07,217220.545790372,423316.382941775,591274.453567997,254106.396143444,295377.975334246,1384.0,29.0
130000.0,2.7656,17.0,1631.0,335.0,285.0,128.0,37.78,-119.08,216683.634358935,421288.892658896,589422.443095621,252832.176932189,294525.79181373,1296.0,29.0
107800.0,2.35,15.0,2199.0,453.0,899.0,347.0,37.7,-118.45,272790.684456503,406038.334511566,566441.874764251,306335.981204393,350170.006032393,1746.0,33.0
159300.0,3.7315,20.0,3301.0,779.0,1085.0,448.0,37.58,-118.74,250311.024056874,394812.003761681,559580.029900395,279619.07190864,325555.107316238,2522.0,36.0
242700.0,4.2381,11.0,3934.0,697.0,901.0,345.0,37.64,-118.96,229938.236048854,404127.674857947,571405.597277179,260979.700738208,305721.567647227,3237.0,22.0
221400.0,3.2431,14.0,5919.0,1278.0,265.0,112.0,37.64,-119.02,224780.647203284,405026.096697828,572987.255889987,255732.130938289,300450.535647132,4641.0,20.0
169800.0,4.5375,18.0,1795.0,416.0,483.0,208.0,37.65,-118.98,227980.962222634,405515.559946587,572989.099404076,259360.79083998,303891.631268221,1379.0,35.0
195500.0,5.01,20.0,2474.0,625.0,338.0,141.0,37.65,-118.99,227120.509546827,405663.902916778,573251.530776482,258486.728796484,303013.03046259,1849.0,31.0
188900.0,3.05,17.0,3769.0,908.0,1160.0,453.0,37.64,-118.98,228218.483221233,404419.342286968,571927.535396384,259230.307362937,303964.535835266,2861.0,31.0
162500.0,3.0685,13.0,1907.0,544.0,575.0,234.0,37.64,-118.97,229078.291380409,404272.530966988,571665.904640857,260104.979056082,304843.049144495,1363.0,33.0
87500.0,3.0921,14.0,2284.0,622.0,342.0,137.0,37.64,-118.97,229078.291380409,404272.530966988,571665.904640857,260104.979056082,304843.049144495,1662.0,28.0
137500.0,3.6042,14.0,1847.0,439.0,238.0,98.0,37.64,-118.97,229078.291380409,404272.530966988,571665.904640857,260104.979056082,304843.049144495,1408.0,31.0
231800.0,3.2917,10.0,7744.0,1573.0,483.0,224.0,37.63,-118.99,227602.297485544,403472.398726891,571129.637837335,258229.362622291,303163.08291001,6171.0,28.0
159900.0,4.1742,17.0,4203.0,816.0,2900.0,827.0,36.72,-121.64,13437.3820670663,427480.38951606,604679.463656865,72029.9343942873,136529.85034467,3387.0,28.0
152900.0,3.9818,19.0,5015.0,1013.0,3251.0,940.0,36.71,-121.63,14473.5629363276,426070.399920632,603260.166760667,73365.4228224881,137940.916215492,4002.0,34.0
177800.0,4.3451,24.0,4195.0,706.0,2200.0,647.0,36.71,-121.62,15352.4588032062,425418.048717783,602642.446395606,73652.7879587578,138398.145488385,3489.0,39.0
165400.0,5.0374,30.0,1337.0,253.0,838.0,247.0,36.74,-121.62,15172.6690169404,427700.260381341,605053.246363876,70509.6640698848,135550.090337156,1084.0,42.0
142500.0,4.1675,32.0,4089.0,735.0,2927.0,713.0,36.7,-121.64,13842.9517295164,425968.522419168,603078.792201049,74147.0741874123,138448.181134044,3354.0,47.0
148100.0,3.0827,29.0,4964.0,1056.0,2773.0,1036.0,36.7,-121.65,12984.1412646539,426623.964476148,603698.906633121,73882.9349865076,138002.414467978,3908.0,45.0
157500.0,3.2929,27.0,4131.0,886.0,2002.0,815.0,36.71,-121.66,11847.9894690124,428032.997458319,605117.812002251,72561.6911210934,136594.463612394,3245.0,36.0
158100.0,3.4222,33.0,3252.0,630.0,2010.0,641.0,36.7,-121.66,12130.0260504459,427280.322919903,604319.764669886,73628.5542894248,137560.899801188,2622.0,50.0
160300.0,2.7367,21.0,7884.0,2011.0,4907.0,1919.0,36.69,-121.65,13335.1510135213,425871.616720897,602900.950492979,74947.5205046704,138968.01355743,5873.0,36.0
156100.0,2.3463,16.0,6568.0,1603.0,6012.0,1565.0,36.68,-121.64,14580.2202730494,424462.912696423,601482.071720736,76270.2902903758,140375.52756771,4965.0,27.0
108500.0,2.1766,24.0,2591.0,739.0,3243.0,702.0,36.68,-121.63,15401.8705210173,423805.898492586,600860.900582684,76536.5585598792,140819.462977533,1852.0,40.0
127600.0,2.8542,37.0,3149.0,833.0,3456.0,788.0,36.68,-121.61,17066.2071423625,422494.637274726,599620.801139826,77097.0208148528,141719.75462197,2316.0,46.0
130500.0,2.4884,43.0,2534.0,592.0,2448.0,603.0,36.68,-121.62,16230.8908149359,423149.805252946,600240.476280917,76812.1687984902,141267.551796168,1942.0,61.0
118500.0,2.0244,19.0,9899.0,2617.0,11272.0,2528.0,36.69,-121.61,16719.1808796153,423250.403863841,600421.37357659,76046.1263879637,140764.014600358,7282.0,37.0
119200.0,2.5224,39.0,3260.0,821.0,3130.0,793.0,36.67,-121.61,17477.2051622688,421740.445758771,598821.220240551,78149.6049130351,142677.758078552,2439.0,51.0
129000.0,2.8942,45.0,1827.0,408.0,1507.0,410.0,36.67,-121.62,16662.3970001494,422396.867075348,599441.80012295,77868.5666814409,142228.542191471,1419.0,59.0
135200.0,2.5329,31.0,2697.0,690.0,2220.0,665.0,36.67,-121.62,16662.3970001494,422396.867075348,599441.80012295,77868.5666814409,142228.542191471,2007.0,44.0
130400.0,2.5263,34.0,2486.0,560.0,2443.0,557.0,36.67,-121.63,15855.8463181721,423054.211659124,600063.128467483,77596.673096629,141783.432055559,1926.0,47.0
137500.0,3.0197,28.0,256.0,66.0,214.0,60.0,36.67,-121.64,15058.8799913507,423712.47520635,600685.202945458,77334.0206148553,141342.466464812,190.0,44.0
112500.0,1.6071,44.0,309.0,121.0,315.0,80.0,36.65,-121.63,16947.1806193819,421555.608985646,598470.582954529,79721.1389074149,143717.781762038,188.0,62.0
248100.0,5.2285,24.0,3174.0,506.0,1466.0,535.0,36.66,-121.64,15602.2360157466,422963.627170456,599889.333764989,78399.0890260769,142311.52334544,2668.0,36.0
214200.0,3.2355,30.0,3745.0,767.0,1762.0,748.0,36.66,-121.65,14845.1470912745,423624.054658119,600513.056030066,78149.1918725295,141877.667625392,2978.0,49.0
221000.0,3.5288,42.0,4261.0,840.0,2013.0,801.0,36.66,-121.65,14845.1470912745,423624.054658119,600513.056030066,78149.1918725295,141877.667625392,3421.0,51.0
169600.0,2.8924,52.0,2351.0,459.0,1169.0,439.0,36.67,-121.65,14273.1036023689,424371.653433966,601308.021235021,77080.7037062611,140905.684335349,1892.0,75.0
123200.0,1.9385,28.0,1926.0,556.0,1717.0,535.0,36.67,-121.65,14273.1036023689,424371.653433966,601308.021235021,77080.7037062611,140905.684335349,1370.0,43.0
147500.0,0.9914,10.0,913.0,265.0,508.0,251.0,36.68,-121.66,12964.6236308195,425779.686910415,602726.645242058,75766.1701863907,139500.275233538,648.0,23.0
192300.0,3.1439,40.0,2878.0,592.0,1444.0,564.0,36.67,-121.66,13500.4711868299,425031.742079539,601931.581021148,76836.8147067368,140473.124695784,2286.0,56.0
193100.0,3.1071,40.0,2497.0,520.0,1275.0,508.0,36.67,-121.66,13500.4711868299,425031.742079539,601931.581021148,76836.8147067368,140473.124695784,1977.0,55.0
189700.0,3.6875,19.0,9371.0,1980.0,4259.0,1882.0,36.66,-121.67,13380.7737901396,424947.63052786,601762.720577758,77677.448994137,141022.631066393,7391.0,36.0
222500.0,3.9219,24.0,3071.0,544.0,1477.0,560.0,36.67,-121.67,12743.373740683,425692.736901197,602555.879995646,76602.443669559,140044.826677267,2527.0,42.0
202300.0,5.0,26.0,5745.0,1017.0,2780.0,996.0,36.67,-121.68,12004.7508406113,426354.633677552,603180.915857133,76377.6782172715,139620.829503189,4728.0,46.0
168300.0,2.8289,38.0,5561.0,1292.0,3523.0,1253.0,36.68,-121.67,12174.3542492713,426439.438428557,603350.043010478,75528.5080251523,139069.037735405,4269.0,49.0
168900.0,3.7912,6.0,10613.0,2485.0,7249.0,2375.0,36.69,-121.66,12504.921796163,426529.216637413,603522.707773375,74696.7325180345,138529.518831442,8128.0,14.0
150000.0,2.7321,28.0,1049.0,235.0,705.0,208.0,36.85,-121.79,1555.81649854971,447108.255050909,624357.744440206,54750.884035893,117354.765088774,814.0,42.0
293800.0,3.3472,37.0,424.0,65.0,266.0,64.0,36.87,-121.77,3929.83210544075,447334.955698528,624730.831758651,52896.4603409332,116288.27065272,359.0,53.0
136900.0,2.5195,23.0,2392.0,721.0,3074.0,718.0,36.9,-121.73,8766.04390022097,447071.031950553,624706.872567517,50534.6505844434,115274.030066574,1671.0,38.0
253800.0,4.6125,16.0,1680.0,285.0,1103.0,275.0,36.9,-121.71,10223.0006847803,445794.952653027,623490.837327386,51070.1702410421,116234.559255821,1395.0,29.0
322900.0,5.2729,13.0,833.0,130.0,405.0,127.0,36.9,-121.68,12564.9124397671,443887.794112496,621672.359372835,51976.6467343694,117710.459118694,703.0,26.0
253500.0,5.5148,15.0,2608.0,458.0,1531.0,457.0,36.89,-121.66,13804.4669473047,441840.093474628,619647.642980411,53672.0338137432,119631.622188465,2150.0,29.0
211000.0,3.6693,28.0,1445.0,268.0,1017.0,284.0,36.83,-121.76,4456.63023380819,443639.264058504,620904.000359064,57432.1936622803,120594.170644923,1177.0,44.0
175700.0,4.4271,28.0,827.0,178.0,703.0,144.0,36.86,-121.73,6957.0080231492,443989.287624593,621472.248228051,54812.3754827224,119056.279957857,649.0,49.0
177000.0,3.7766,19.0,2528.0,554.0,2332.0,492.0,36.88,-121.71,9238.47848928337,444246.436277589,621868.185527718,53184.148736121,118104.757553726,1974.0,35.0
206300.0,3.6607,22.0,1304.0,278.0,887.0,227.0,36.85,-121.73,6889.93634398577,443222.471699093,620665.930958645,55885.9557532915,120008.973446808,1026.0,37.0
231900.0,4.9107,19.0,2511.0,465.0,1551.0,450.0,36.84,-121.7,9467.04778298384,440522.865937195,618021.921752039,57694.0051486331,122346.021488665,2046.0,31.0
245100.0,4.5787,20.0,2606.0,424.0,1361.0,426.0,36.85,-121.65,13971.1979284715,438092.578630992,615784.77517731,58127.3534968321,123813.418055709,2182.0,34.0
185300.0,3.338,19.0,2164.0,410.0,1309.0,426.0,36.8,-121.69,9307.2060207389,436814.018223452,614184.465058326,62207.8286695346,126608.11004052,1754.0,36.0
245300.0,4.3814,16.0,3841.0,620.0,1799.0,611.0,36.79,-121.74,5006.1036461089,439305.160452968,616466.696905939,62155.8382754746,125345.997609317,3221.0,27.0
229900.0,3.2969,18.0,1984.0,379.0,1078.0,359.0,36.81,-121.72,6710.48829843653,439520.641085126,616833.87920131,60413.5214798468,124291.753667116,1605.0,32.0
221000.0,4.5272,18.0,2837.0,522.0,1454.0,458.0,36.81,-121.69,9359.90937890192,437578.28058324,614989.554846321,61144.0185078804,125656.015681512,2315.0,32.0
238700.0,5.0092,17.0,3921.0,654.0,1895.0,641.0,36.82,-121.66,12161.500654064,436413.589516827,613960.593398635,60932.688203018,126122.004161671,3267.0,32.0
222500.0,4.1696,18.0,1819.0,283.0,919.0,295.0,36.82,-121.64,13918.3055765328,435131.293330324,612740.999162143,61557.2641615164,127087.653846818,1536.0,36.0
155700.0,3.8424,21.0,1141.0,257.0,671.0,195.0,36.75,-121.76,3320.59662022777,437611.03031569,614524.233007328,66164.344803348,128426.037050912,884.0,42.0
227200.0,3.0347,21.0,2294.0,478.0,1306.0,430.0,36.77,-121.7,9048.80931403669,435181.624539935,612392.518646545,65170.0103831101,129033.707198567,1816.0,39.0
121000.0,2.3384,27.0,1608.0,503.0,2031.0,498.0,36.77,-121.76,4617.00841126066,439108.967302583,616113.34553683,63977.0853701452,126454.881254156,1105.0,43.0
135300.0,3.2937,25.0,1851.0,418.0,1678.0,390.0,36.77,-121.75,5252.23374156927,438452.175307328,615491.385702676,64146.7618437192,126872.899495907,1433.0,41.0
132400.0,2.7694,32.0,1740.0,399.0,1563.0,389.0,36.76,-121.75,4711.75315339428,437701.228469761,614695.456071545,65237.2593562641,127854.273096362,1341.0,48.0
175000.0,4.1696,30.0,2628.0,444.0,1372.0,432.0,36.74,-121.64,13393.6774599964,428998.447830675,606284.05479464,69919.4228798647,134620.920615461,2184.0,50.0
255200.0,4.5812,18.0,5915.0,1000.0,2975.0,975.0,36.8,-121.64,13758.8352804655,433589.118463606,611121.037168827,63634.2430549496,128954.702521625,4915.0,24.0
286500.0,5.2203,18.0,1575.0,230.0,751.0,219.0,36.81,-121.6,17347.7884392245,431801.325401927,609496.877460416,63953.0236235901,129988.170863692,1345.0,30.0
227500.0,4.7969,15.0,2191.0,358.0,1150.0,330.0,36.77,-121.65,13159.015322343,431933.794852278,609312.07597206,66474.2712050368,131308.061866555,1833.0,25.0
152800.0,3.2652,12.0,19234.0,4492.0,12153.0,4372.0,36.72,-121.68,9897.53333009837,430097.738642859,607157.198784655,71002.8624952553,134747.914176869,14742.0,26.0
252600.0,3.3456,37.0,641.0,129.0,458.0,142.0,36.67,-121.7,10598.2937159949,427681.116310854,604433.189069625,75957.3015207563,138785.89497887,512.0,52.0
165500.0,3.6286,52.0,1437.0,298.0,836.0,257.0,36.63,-121.62,18950.9545718658,419401.05483411,596257.104309927,82108.8289289754,146093.921496851,1139.0,70.0
201700.0,3.525,12.0,6758.0,1241.0,3918.0,1100.0,36.7,-121.54,22570.2436937561,419465.446702254,596919.055972788,77301.3499090945,143130.779364764,5517.0,29.0
135700.0,2.5986,11.0,4712.0,1098.0,5982.0,1105.0,36.69,-121.62,15865.7183002813,423904.320516344,601040.145348244,75757.3608604612,140308.791335844,3614.0,24.0
72900.0,2.2667,12.0,512.0,144.0,767.0,149.0,36.69,-121.62,15865.7183002813,423904.320516344,601040.145348244,75757.3608604612,140308.791335844,368.0,26.0
244900.0,6.0332,19.0,1907.0,323.0,681.0,270.0,36.62,-121.69,13604.7897455711,423320.473748422,599860.045384925,81576.2548915754,144137.728456818,1584.0,32.0
283100.0,5.0162,19.0,3562.0,530.0,1607.0,505.0,36.6,-121.7,13648.8395539528,422525.518291867,598921.376604508,83560.239303387,145728.974119888,3032.0,35.0
291800.0,6.1551,11.0,5892.0,837.0,2327.0,812.0,36.58,-121.67,17072.0894953273,419045.222350099,595454.054916376,86311.1956295668,148912.840930864,5055.0,24.0
270000.0,5.1788,34.0,737.0,140.0,362.0,138.0,36.55,-121.59,24933.7438891744,411475.613329297,588044.19606045,91398.7673183918,155178.430351116,597.0,50.0
336600.0,7.6245,21.0,3905.0,583.0,1528.0,586.0,36.55,-121.7,16981.0024014622,418892.578370133,595015.355742336,89010.0352989659,150738.594461499,3322.0,41.0
390100.0,8.0922,15.0,4037.0,586.0,1596.0,557.0,36.52,-121.69,20040.2289212159,416050.734345892,592044.241697644,92455.5891210347,154138.183667592,3451.0,29.0
129800.0,2.3879,14.0,1835.0,468.0,1867.0,461.0,36.5,-121.43,40192.1473460725,397120.791053345,574061.463511277,101611.775575063,167166.17185455,1367.0,24.0
114700.0,3.2219,31.0,1636.0,380.0,1468.0,339.0,36.51,-121.44,38906.7192333866,398530.382606581,575481.974809525,100234.631629268,165750.323756395,1256.0,49.0
112500.0,1.775,29.0,1045.0,311.0,1245.0,273.0,36.51,-121.45,38098.8780500482,399191.326313622,576104.327357523,99880.812553698,165282.209070078,734.0,43.0
134100.0,2.8775,13.0,2685.0,621.0,2474.0,573.0,36.57,-121.42,37617.3531460448,401752.213926843,579060.48520836,94929.8906360664,161092.044954108,2064.0,25.0
210700.0,1.9722,28.0,1006.0,228.0,738.0,193.0,36.49,-121.48,36777.8076126251,399695.635804561,576388.617819259,100929.682259212,165815.192305335,778.0,41.0
274600.0,4.4209,33.0,2952.0,565.0,1264.0,517.0,36.49,-121.74,16488.7523443065,417342.80397231,592941.775654506,94992.3703950986,155366.707443698,2387.0,49.0
377000.0,5.6383,27.0,3184.0,520.0,1121.0,493.0,36.5,-121.73,17754.3783244629,417362.262671577,593065.973237704,94024.8090776196,154697.980697405,2664.0,39.0
279100.0,4.25,28.0,1973.0,343.0,970.0,349.0,36.47,-121.74,15768.5719471356,415932.462022041,591406.97680643,97194.1119069358,157415.869451179,1630.0,39.0
288400.0,3.5039,19.0,2150.0,479.0,1052.0,428.0,36.48,-121.7,19511.8140818413,413878.262239173,589591.401969317,96660.7896820148,157813.961680692,1671.0,32.0
230600.0,4.7891,20.0,1335.0,290.0,717.0,243.0,36.43,-121.62,25533.9577475808,404822.08108928,580582.023117842,103571.591015536,165859.20082016,1045.0,39.0
405800.0,6.1668,9.0,1580.0,287.0,465.0,208.0,36.37,-121.66,19944.4399339938,403373.433074322,578564.096981533,109340.201033045,170451.446147679,1293.0,24.0
102700.0,2.6629,21.0,2740.0,615.0,2630.0,564.0,36.42,-121.31,43396.7398302933,383197.736490229,560207.781552157,114244.09959819,180431.264034909,2125.0,30.0
76600.0,3.0437,20.0,1054.0,269.0,1219.0,273.0,36.42,-121.32,42745.1216781499,383857.951941327,560828.403969973,113843.130275516,179944.019295828,785.0,28.0
114300.0,2.7153,22.0,2927.0,637.0,2546.0,618.0,36.43,-121.32,43520.3921276169,384608.65408588,561629.443397215,112848.447892937,179011.182986953,2290.0,35.0
109100.0,2.625,40.0,622.0,194.0,902.0,196.0,36.43,-121.33,42889.4699021516,385268.507580371,562249.907594342,112449.588951719,178524.531169983,428.0,58.0
190600.0,3.3289,39.0,2288.0,529.0,1449.0,410.0,36.38,-121.4,34539.0292550621,386234.223577376,562659.454565323,114942.994370185,179986.549539562,1759.0,53.0
92400.0,3.0543,23.0,2095.0,536.0,1858.0,457.0,36.33,-121.23,43591.1380532172,371163.785901897,548031.995190199,126419.93086877,192726.742626261,1559.0,44.0
100500.0,2.9184,12.0,4776.0,1082.0,4601.0,1066.0,36.32,-121.25,41491.8096233847,371751.499662713,548481.482295708,126591.526525574,192686.585970582,3694.0,26.0
206300.0,2.3,30.0,146.0,41.0,164.0,40.0,36.32,-121.26,40690.4667114677,372419.570446085,549106.992933378,126191.658472989,192205.232569478,105.0,45.0
125500.0,3.1222,13.0,1642.0,418.0,1534.0,388.0,36.33,-121.24,42791.6169959624,371828.390160402,548654.885709754,126006.999899535,192237.360885446,1224.0,31.0
164600.0,2.6648,33.0,1691.0,308.0,792.0,262.0,36.34,-121.24,43309.1514940342,372574.161416624,549454.072583555,125019.686861192,191305.813146753,1383.0,44.0
76200.0,2.1107,16.0,1720.0,473.0,1427.0,291.0,36.21,-121.12,44147.7153620185,354911.037469876,531587.087938946,142836.309539198,209293.762444262,1247.0,29.0
137900.0,3.1929,27.0,1476.0,352.0,1156.0,358.0,36.21,-121.13,43521.1253615654,355581.503910936,532212.839598171,142409.141327495,208800.963874814,1124.0,38.0
95800.0,1.7548,30.0,1484.0,414.0,1200.0,351.0,36.21,-121.13,43521.1253615654,355581.503910936,532212.839598171,142409.141327495,208800.963874814,1070.0,41.0
113700.0,3.4821,34.0,2504.0,550.0,1810.0,547.0,36.21,-121.13,43521.1253615654,355581.503910936,532212.839598171,142409.141327495,208800.963874814,1954.0,53.0
163200.0,2.9559,16.0,1868.0,443.0,1323.0,436.0,36.2,-121.13,42726.5147168123,354844.341972944,531417.065194165,143389.368787818,209732.103754829,1425.0,34.0
100000.0,2.6801,12.0,2198.0,507.0,1971.0,502.0,36.24,-121.02,52984.700286725,350538.161278557,527804.082403362,144505.315990981,211650.1134858,1691.0,25.0
135000.0,3.9647,12.0,3738.0,710.0,2337.0,664.0,36.14,-121.2,33566.2665841816,355257.643586038,531119.876880095,146574.492678977,212081.108325562,3028.0,28.0
146900.0,3.0526,28.0,1057.0,249.0,288.0,130.0,36.16,-121.39,24640.6720014909,369889.288921015,544932.05309642,138177.269433805,201902.617135733,808.0,38.0
200000.0,3.5547,31.0,372.0,68.0,479.0,67.0,35.95,-121.32,13293.6750791005,350743.021834076,524457.018939733,162318.932437911,225625.36020237,304.0,52.0
114600.0,3.3724,16.0,3077.0,628.0,1479.0,536.0,35.94,-121.0,35070.8576793375,327233.108230471,502705.737111013,174430.465754783,240414.700588652,2449.0,30.0
87500.0,2.4881,29.0,1916.0,386.0,1019.0,314.0,36.06,-120.79,58081.2479037715,321783.243534292,499081.216150424,172582.628642649,240017.630241293,1530.0,44.0
250000.0,5.3245,39.0,768.0,162.0,264.0,118.0,35.91,-120.51,64388.7780609275,292051.832459544,469780.185755433,200887.248274429,268667.812088041,606.0,54.0
210000.0,3.7083,14.0,1078.0,261.0,382.0,171.0,36.42,-121.91,1435.27943083064,424432.816323937,598781.949793802,101807.923613086,157493.123254059,817.0,28.0
362500.0,2.6094,20.0,958.0,245.0,590.0,189.0,36.25,-121.84,9615.64371670886,408147.683992916,581539.223586302,120792.189612287,177403.341955635,713.0,34.0
450000.0,3.2375,25.0,726.0,274.0,411.0,214.0,36.14,-121.62,4278.65546209007,384984.174428267,558642.747495661,135139.172832289,195465.185334712,452.0,37.0
387500.0,5.1506,20.0,10053.0,1768.0,3083.0,1621.0,36.55,-121.87,5006.87520021007,430558.665441743,605959.387403407,87365.3630223189,144902.681115848,8285.0,39.0
378800.0,5.5469,22.0,1746.0,363.0,886.0,364.0,36.54,-121.82,9518.44432805293,426396.170162424,601952.468065799,88691.1392209108,147517.526721099,1383.0,41.0
426000.0,10.1854,18.0,2321.0,358.0,803.0,341.0,36.53,-121.77,14089.5774848259,422243.396973817,597954.877980069,90230.3238893969,150226.214783829,1963.0,35.0
357400.0,6.5234,18.0,3165.0,533.0,1312.0,434.0,36.52,-121.84,9125.46727832161,426375.513089508,601720.713898688,90799.6611965044,148958.045461376,2632.0,33.0
500001.0,5.8142,28.0,2830.0,458.0,898.0,370.0,36.49,-121.88,6897.78102062111,427082.951722893,602055.387470589,94020.221052831,150903.409499432,2372.0,44.0
394400.0,4.174,42.0,3944.0,738.0,1374.0,598.0,36.57,-121.92,289.073511153181,435428.450153953,610735.725396705,85151.2274389267,141332.1229239,3206.0,55.0
398800.0,5.7248,39.0,5468.0,834.0,1782.0,712.0,36.55,-121.91,2604.23561646888,433337.720726431,608563.509148537,87354.4132253444,143724.66281421,4634.0,54.0
468000.0,3.9792,33.0,5323.0,887.0,1670.0,740.0,36.54,-121.92,3600.80579639137,433340.033151285,608458.100169467,88485.8161440178,144498.714201158,4436.0,45.0
369100.0,5.5164,40.0,2124.0,449.0,643.0,341.0,36.56,-121.92,1380.13795771866,434730.584440355,609975.438226642,86262.746189967,142386.794661784,1675.0,57.0
487100.0,3.4048,30.0,2722.0,584.0,628.0,384.0,36.55,-121.94,3133.4809085122,435430.209951022,610523.678584303,87441.0880697688,142892.480193782,2138.0,44.0
364000.0,2.7039,39.0,2144.0,538.0,749.0,419.0,36.56,-121.92,1380.13795771866,434730.584440355,609975.438226642,86262.746189967,142386.794661784,1606.0,54.0
465800.0,3.7852,37.0,2190.0,419.0,490.0,300.0,36.55,-121.92,2489.75107427016,434034.442670021,609216.228473195,87374.2758959435,143442.331406252,1771.0,53.0
452800.0,3.6,44.0,3494.0,635.0,693.0,415.0,36.55,-121.92,2489.75107427016,434034.442670021,609216.228473195,87374.2758959435,143442.331406252,2859.0,57.0
500001.0,3.275,52.0,2616.0,483.0,582.0,313.0,36.55,-121.92,2489.75107427016,434034.442670021,609216.228473195,87374.2758959435,143442.331406252,2133.0,68.0
407800.0,6.3835,31.0,1736.0,250.0,497.0,170.0,36.61,-121.95,5034.29319999997,440310.222343396,615733.711269294,80828.3009924593,136267.943399121,1486.0,40.0
386500.0,5.0621,25.0,2201.0,353.0,622.0,295.0,36.59,-121.93,2207.12746678251,437522.010787657,612909.335645741,82958.6518878982,138939.779783761,1848.0,39.0
469900.0,7.1198,32.0,3152.0,504.0,793.0,426.0,36.6,-121.95,4156.30715221595,439609.129970277,614971.818740229,81938.1182946591,137325.383194647,2648.0,43.0
417100.0,5.8505,22.0,3553.0,530.0,1108.0,441.0,36.59,-121.95,3417.38678623626,438909.732063168,614210.990846093,83047.9926297953,138383.677386039,3023.0,42.0
500000.0,6.777,23.0,4911.0,693.0,1480.0,606.0,36.58,-121.94,2086.53902945901,437516.591762001,612799.179367714,84109.1539766607,139716.254018479,4218.0,37.0
500001.0,14.4113,28.0,3153.0,409.0,569.0,271.0,36.57,-121.94,1924.18000209408,436819.41057048,612039.60225554,85219.7646523149,140774.175776234,2744.0,40.0
225700.0,4.0154,33.0,3455.0,683.0,1704.0,663.0,36.6,-121.93,3235.52937140467,438223.799807377,613671.940976201,81847.5778870211,137885.680689656,2772.0,43.0
253800.0,3.1543,29.0,3735.0,808.0,1873.0,757.0,36.61,-121.92,4186.56395686909,438236.987419043,613787.568082869,80705.2710367083,137122.484982911,2927.0,45.0
278000.0,3.725,34.0,2351.0,440.0,1063.0,428.0,36.62,-121.93,5392.74647974218,439632.446325525,615200.335194865,79625.5031894744,135780.250676478,1911.0,49.0
268000.0,3.1359,27.0,3044.0,661.0,1229.0,618.0,36.61,-121.92,4186.56395686909,438236.987419043,613787.568082869,80705.2710367083,137122.484982911,2383.0,37.0
253800.0,4.0313,39.0,869.0,173.0,406.0,165.0,36.62,-121.93,5392.74647974218,439632.446325525,615200.335194865,79625.5031894744,135780.250676478,696.0,57.0
236500.0,4.3281,52.0,974.0,190.0,403.0,181.0,36.62,-121.92,5298.15177089952,438943.349369539,614553.18234101,79593.8140709683,136072.44273043,784.0,72.0
241700.0,3.7614,52.0,1001.0,191.0,425.0,184.0,36.62,-121.92,5298.15177089952,438943.349369539,614553.18234101,79593.8140709683,136072.44273043,810.0,66.0
249300.0,3.0379,47.0,1811.0,401.0,948.0,375.0,36.62,-121.92,5298.15177089952,438943.349369539,614553.18234101,79593.8140709683,136072.44273043,1410.0,60.0
240100.0,3.2865,52.0,1431.0,300.0,657.0,293.0,36.62,-121.91,5352.85590686833,438255.044328488,613906.70686852,79572.0291578677,136369.761154218,1131.0,70.0
234600.0,2.6713,52.0,867.0,199.0,391.0,187.0,36.62,-121.92,5298.15177089952,438943.349369539,614553.18234101,79593.8140709683,136072.44273043,668.0,68.0
